Open,High,Low,Close,Volume,Real_Class,Predicted_Class
1.26393,1.26441,1.263,1.26328,26240.1992,-2.0,0.0
1.2635299999999998,1.26359,1.2613299999999998,1.26165,28513.4004,1.0,0.0
1.26181,1.26271,1.2611700000000001,1.2624,28918.5,-1.0,0.0
1.26235,1.26278,1.26146,1.2615399999999999,26521.0,-2.0,0.0
1.26173,1.26237,1.25967,1.25975,26943.0996,-1.0,2.0
1.25979,1.26064,1.25805,1.2592,28008.6992,2.0,2.0
1.25945,1.2620200000000001,1.2593,1.26134,25320.8008,-2.0,2.0
1.26118,1.26329,1.25803,1.2602200000000001,28194.0,2.0,2.0
1.26033,1.26417,1.25944,1.26352,27058.6992,-2.0,2.0
1.2636,1.2637200000000002,1.25905,1.25938,27648.1992,2.0,2.0
1.25946,1.26149,1.25881,1.2605899999999999,26176.3008,0.0,0.0
1.26033,1.2609,1.2592700000000001,1.2604899999999999,25443.5996,0.0,2.0
1.26068,1.2617,1.25981,1.26076,27364.6992,-2.0,0.0
1.26076,1.26085,1.25631,1.25705,28256.4004,-1.0,2.0
1.2573,1.2598799999999999,1.25452,1.25661,27546.8008,2.0,0.0
1.25662,1.2594,1.2556399999999999,1.25884,25953.4004,0.0,-1.0
1.2587,1.25885,1.25502,1.25857,27608.5996,2.0,2.0
1.25865,1.26265,1.2571299999999999,1.26225,244507.4063,2.0,2.0
1.26219,1.26425,1.26219,1.26358,113807.7031,0.0,2.0
1.2636,1.26403,1.26284,1.26336,120975.8984,-2.0,0.0
1.26328,1.2641200000000001,1.2462799999999998,1.25134,87823.2969,-2.0,0.0
1.25109,1.25132,1.24842,1.24876,53448.3984,-2.0,0.0
1.24875,1.2491,1.24666,1.24681,26434.1992,-2.0,2.0
1.24681,1.24714,1.2413,1.2422600000000001,26958.8008,2.0,0.0
1.2422799999999998,1.2444899999999999,1.2419200000000001,1.24355,25688.9004,2.0,0.0
1.24365,1.24726,1.24335,1.24708,26660.0996,1.0,0.0
1.24708,1.25014,1.24653,1.24807,25750.5,-2.0,0.0
1.2479,1.24815,1.24614,1.2468299999999999,27858.3008,0.0,0.0
1.2466899999999999,1.24879,1.2462,1.2466,25457.0,-1.0,0.0
1.24672,1.2473299999999998,1.24512,1.24563,27037.3008,0.0,0.0
1.2459200000000001,1.24725,1.24527,1.24569,25483.6992,2.0,0.0
1.24568,1.2483,1.24488,1.24795,24255.0996,2.0,0.0
1.2478,1.25156,1.24689,1.2511,27820.1992,-2.0,0.0
1.2509,1.25108,1.2480200000000001,1.24902,27231.0996,2.0,2.0
1.24901,1.25258,1.2485,1.2521200000000001,26024.4004,-2.0,0.0
1.25227,1.25265,1.2493100000000001,1.25025,24980.4004,1.0,0.0
1.25033,1.25189,1.24994,1.2505700000000002,27362.0996,-2.0,0.0
1.25037,1.25054,1.2458200000000001,1.24641,25494.8008,-2.0,0.0
1.24643,1.24738,1.24185,1.2442799999999998,25445.6992,2.0,0.0
1.2443,1.2475399999999999,1.24383,1.24535,26492.0,-2.0,2.0
1.24561,1.2460799999999999,1.23681,1.2372,27559.0,2.0,0.0
1.23685,1.23936,1.23617,1.23853,230109.2031,0.0,2.0
1.23848,1.2405899999999999,1.23745,1.2383,111417.0,0.0,0.0
1.23821,1.24147,1.23739,1.23812,125783.5,2.0,0.0
1.23807,1.2409,1.23766,1.2399200000000001,88908.6016,2.0,0.0
1.24007,1.24165,1.23936,1.2412299999999998,53144.6992,-1.0,0.0
1.24122,1.24145,1.2403,1.24072,25657.1992,0.0,0.0
1.24062,1.24186,1.2398799999999999,1.2405,26236.5996,0.0,0.0
1.24062,1.24136,1.24017,1.2406,25716.0996,0.0,0.0
1.24053,1.2413,1.23948,1.24071,28269.3008,0.0,0.0
1.2405700000000002,1.2419,1.24013,1.24089,27945.5996,-1.0,0.0
1.24089,1.24142,1.2399799999999999,1.24034,26831.1992,1.0,0.0
1.24045,1.2412,1.24011,1.24079,26474.5996,1.0,0.0
1.2407,1.24183,1.2399,1.2415200000000002,26257.0996,-2.0,0.0
1.2416399999999999,1.24177,1.23906,1.23912,25282.0,2.0,0.0
1.23911,1.24099,1.23812,1.24069,26778.4004,-2.0,0.0
1.2407700000000002,1.24301,1.23845,1.2392100000000001,26950.0,-2.0,0.0
1.23965,1.24019,1.23607,1.2364700000000002,27817.0996,1.0,0.0
1.2366,1.2378200000000001,1.23506,1.23714,26155.6992,2.0,2.0
1.23715,1.24072,1.2371,1.24033,24858.4004,-2.0,2.0
1.2401,1.24085,1.23753,1.23816,26656.5,2.0,2.0
1.2379799999999999,1.2396200000000002,1.23758,1.2394,27087.5,2.0,0.0
1.23905,1.24911,1.23761,1.24451,27950.5996,-2.0,-2.0
1.2443799999999998,1.24515,1.2387700000000001,1.23894,28300.8008,2.0,2.0
1.23875,1.24278,1.23635,1.2419799999999999,28364.3008,2.0,0.0
1.24201,1.2464600000000001,1.24035,1.2453299999999998,242192.5,1.0,2.0
1.24545,1.2485600000000001,1.2449,1.2461200000000001,111402.2031,1.0,0.0
1.24632,1.2483899999999999,1.24595,1.247,122967.7031,-1.0,-2.0
1.24689,1.24727,1.24465,1.24637,87889.1016,2.0,2.0
1.24632,1.2479200000000001,1.24614,1.24739,52917.8008,0.0,0.0
1.24725,1.24814,1.24645,1.24747,27228.0,1.0,0.0
1.24696,1.2482799999999998,1.24676,1.24794,23663.1992,-1.0,2.0
1.24758,1.24858,1.24684,1.2473100000000001,25458.3008,-2.0,0.0
1.2472,1.248,1.2462600000000001,1.24631,26555.8008,0.0,0.0
1.2462799999999998,1.2467700000000002,1.24555,1.2461,27527.9004,0.0,0.0
1.2462,1.2474100000000001,1.24585,1.24635,29112.0996,-1.0,0.0
1.24672,1.24692,1.24577,1.24577,26250.0996,-1.0,0.0
1.24571,1.24632,1.24471,1.24505,25744.6992,0.0,0.0
1.24512,1.24593,1.2444600000000001,1.24516,25362.4004,0.0,0.0
1.24511,1.24577,1.2441,1.24539,26566.8008,1.0,0.0
